known,known_for_real,prediction,label,accuracy,ood,confusion
True,True,9,bulb,0.9891304347826086,0.4,0.002173913043478261
True,True,3,scissors,0.9891540130151844,0.4,0.0021691973969631237
True,True,8,can,0.9891774891774892,0.4,0.0021645021645021645
True,True,5,remote,0.9892008639308856,0.4,0.0021598272138228943
True,True,1,socket,0.9892241379310345,0.4,0.0021551724137931034
True,True,6,phone,0.989247311827957,0.4,0.002150537634408602
True,True,1,socket,0.9892703862660944,0.4,0.002145922746781116
True,True,0,mug,0.9892933618843683,0.4,0.0021413276231263384
True,True,0,mug,0.9893162393162394,0.4,0.002136752136752137
True,True,4,marker,0.9893390191897654,0.4,0.0021321961620469083
True,True,9,bulb,0.9893617021276596,0.4,0.002127659574468085
True,True,2,glasses,0.9893842887473461,0.4,0.0021231422505307855
True,True,5,remote,0.989406779661017,0.4,0.00211864406779661
True,True,6,phone,0.9894291754756871,0.4,0.0021141649048625794
True,True,4,marker,0.989451476793249,0.4,0.002109704641350211
True,True,9,bulb,0.9894736842105263,0.4,0.002105263157894737
True,True,6,phone,0.9894957983193278,0.4,0.0021008403361344537
True,True,0,mug,0.989517819706499,0.4,0.0020964360587002098
True,True,3,scissors,0.9895397489539749,0.4,0.0020920502092050207
True,True,4,marker,0.9895615866388309,0.4,0.0020876826722338203
True,True,8,can,0.9895833333333334,0.4,0.0020833333333333333
True,True,7,ball,0.9896049896049897,0.4,0.002079002079002079
True,True,9,bulb,0.9896265560165975,0.4,0.002074688796680498
True,True,2,glasses,0.989648033126294,0.4,0.002070393374741201
True,True,7,ball,0.9896694214876033,0.4,0.002066115702479339
True,True,7,ball,0.9896907216494846,0.4,0.002061855670103093
True,True,9,bulb,0.9897119341563786,0.4,0.00205761316872428
True,True,1,socket,0.9897330595482546,0.4,0.002053388090349076
True,True,2,glasses,0.9897540983606558,0.4,0.0020491803278688526
True,True,5,remote,0.9897750511247444,0.4,0.002044989775051125
True,True,8,can,0.9897959183673469,0.4,0.0020408163265306124
